Year;Cultivar;Trial Code;Treatment;Dosage;BreviSmart;Corymb No.;F1;F2;F3;F4;F5;F6;F7;Fruitdrop (%)
2023;Gala;CA2023;Brevis;2.2;Green;81;19.91;19.67;18.56;10.42;8.07;0;0;60%
2023;Gala;CA2023;Brevis;2.2;Green;82;18.25;16.63;10.71;8.04;7.04;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;83;17.35;9.04;8.87;8.46;5.7;5.23;0;83%
2023;Gala;CA2023;Brevis;2.2;Green;84;17.25;11.93;9.07;6.7;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;85;18.1;16.11;10.13;8.42;8.16;7.66;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;86;19.04;18.36;18.26;17.78;11.51;6.37;0;67%
2023;Gala;CA2023;Brevis;2.2;Green;87;19.18;12.5;10.68;9.97;9.5;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;88;20.51;18.13;17.03;9.01;7.37;0;0;80%
2023;Gala;CA2023;Brevis;2.2;Green;89;20.12;19.38;17.49;13.15;9.19;6.56;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;90;17.02;15.24;10.43;7.44;6.32;0;0;60%
2023;Gala;CA2023;Brevis;2.2;Green;91;21.65;17.4;12.08;11.35;9.55;0;0;80%
2023;Gala;CA2023;Brevis;2.2;Green;92;19.25;16.42;10.53;8.36;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;93;19.74;18.77;16.79;0;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;94;17.71;11.77;9.82;8.44;6.11;0;0;80%
2023;Gala;CA2023;Brevis;2.2;Green;95;19.88;10.79;9.68;9.39;9.23;0;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;96;17.88;9.45;9.41;9.23;8.62;6.56;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;97;20.53;19.95;18.38;11.81;11.71;10.33;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;98;17.17;11.63;10.65;10.02;9.16;5.83;0;83%
2023;Gala;CA2023;Brevis;2.2;Green;99;19.18;15.33;14.55;12.76;10.37;9.47;0;100%
2023;Gala;CA2023;Brevis;2.2;Green;100;21.11;15.83;11.72;9.28;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;1;14.54;12.06;11.17;10.74;10.13;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;2;14.85;14.72;13.39;10.22;10.19;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;3;14.56;11.63;11.16;10.33;10.16;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;4;14.8;13.99;13.44;10.96;9.53;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;5;15.08;12.49;11.97;0;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;6;14.12;13.34;12.46;12.02;10.9;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;7;15.33;13.87;13.29;12.61;11.7;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;8;15.19;13.84;13.01;9.76;7.08;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;9;16.37;14.12;10.38;9.29;7.34;0;0;60%
2023;Gala;CA2023;Brevis;2.2;LightGreen;10;15.25;12.9;11.85;10.63;10.05;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;11;14.96;14.51;13.37;11.03;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;12;13.17;13.05;12.25;10.8;9.99;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;13;14.44;13.87;11.07;10.95;9.5;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;14;14.36;14.09;11.73;9.29;7.16;5.58;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;15;15.12;12.14;11.55;11.11;10.74;7.79;0;83%
2023;Gala;CA2023;Brevis;2.2;LightGreen;16;16.7;15.3;14.71;14.49;8.73;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;17;14.13;12.51;11.01;8.23;7.21;7.15;0;67%
2023;Gala;CA2023;Brevis;2.2;LightGreen;18;15.36;13;12.88;12.87;12.11;9.91;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;19;18.69;16.83;13.35;12.73;12.3;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;20;15.13;13.31;10.62;9.98;7.31;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;21;13.14;12.63;12.6;7.65;5.89;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;22;14.55;12.58;12.56;12.01;9.76;5.29;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;23;14.1;12.19;11.34;10.76;6.53;6.41;0;67%
2023;Gala;CA2023;Brevis;2.2;LightGreen;24;12.72;11.11;11.11;8.84;4.61;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;25;15.44;15.03;12.54;12.13;7.45;6.37;0;83%
2023;Gala;CA2023;Brevis;2.2;LightGreen;26;14.4;14.18;12.9;12.69;11.72;0;0;60%
2023;Gala;CA2023;Brevis;2.2;LightGreen;27;14.64;13.8;13.33;13.04;10.86;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;28;14.77;12.33;11.49;5.92;0;0;0;75%
2023;Gala;CA2023;Brevis;2.2;LightGreen;29;13.26;12.92;12.6;11.74;10.08;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;30;15.08;14.02;12.28;11.92;10.59;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;31;17.31;16.37;16.16;13.11;12.92;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;32;15.99;12.98;11.39;10.48;6.72;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;33;14.34;11.51;11.39;10.61;8.66;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;34;14.03;13.27;13.03;10.51;8.97;8.37;0;67%
2023;Gala;CA2023;Brevis;2.2;LightGreen;35;13.5;12.97;12.88;12.26;10.23;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;36;14.47;13.61;11.2;10.91;10.35;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;37;13.04;12.6;10.74;10.45;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;38;14.28;13.86;13.51;13.5;9.25;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;39;15.89;15.49;14.6;13.92;9.92;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;40;15.65;14.69;13.56;8.42;7.72;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;41;13.88;13.66;11.84;10.91;9.65;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;42;13.29;13.01;12.1;10.61;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;43;12.98;12.73;11.98;10.6;9.46;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;44;14.49;13.12;13.06;9.01;8.63;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;45;13.91;13.45;10.48;10.37;5.95;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;46;13.36;13.06;12.53;12.11;10.96;7.08;0;83%
2023;Gala;CA2023;Brevis;2.2;LightGreen;47;15.53;15.48;14.77;12.66;9.11;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;48;15.07;14.8;13.17;12.32;11.61;8.44;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;49;16.19;15.73;14.02;13.73;11.19;0;0;60%
2023;Gala;CA2023;Brevis;2.2;LightGreen;50;14.24;14.05;13.28;12.44;8.36;0;0;60%
2023;Gala;CA2023;Brevis;2.2;LightGreen;51;15.41;15.08;14.84;12.72;9.89;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;52;17.02;14.13;12.93;12.55;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;53;14.74;14.61;13.36;11.95;11.78;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;54;15.31;14.9;13.98;13.04;5.89;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;55;14.17;13.06;7.55;6.24;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;56;14.4;11.35;11.01;10.65;9.47;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;57;15.99;13.86;13.81;12.5;6.01;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;58;13.09;11.51;10.41;10.19;8.29;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;59;14.39;14.12;12.06;11.44;9.68;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;60;16.33;14.35;12.86;12.35;9.3;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;61;15.88;15.78;12.47;11.45;0;0;0;50%
2023;Gala;CA2023;Brevis;2.2;LightGreen;62;15.98;15.31;13.15;13.14;0;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;63;14.96;13.25;11.76;11.27;7.57;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;64;16.29;14.88;11.88;4.27;0;0;0;50%
2023;Gala;CA2023;Brevis;2.2;LightGreen;65;16.14;14.67;13.24;12.45;12.21;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;66;16.15;14.55;14.51;12.39;8.35;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;67;16.95;14.46;14.34;13.39;12.58;5.72;0;67%
2023;Gala;CA2023;Brevis;2.2;LightGreen;68;14.88;12.19;10.17;9.15;8.71;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;69;13.63;12.73;12.16;9.73;8.7;8.35;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;70;15.26;12.49;12.05;11.55;11.16;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;71;15.3;14.54;14.39;13.71;8.56;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;72;17;16.05;15.3;13.53;12.51;9.87;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;73;14.24;13.45;11.27;10.6;8.38;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;74;16.16;14.9;12.56;11.82;8.53;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;75;15.8;15.67;13.86;12.59;11.73;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;76;11.7;10.75;10.58;9.24;7.99;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;77;14.94;14.63;13.17;11.93;7.29;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;78;13.75;12.75;12.36;12.25;10.46;7.8;0;83%
2023;Gala;CA2023;Brevis;2.2;LightGreen;79;15.82;13.86;13.18;13.09;10.4;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;80;14.3;13.87;13;12.73;12.18;0;0;60%
2023;Gala;CA2023;Brevis;2.2;LightGreen;81;13.32;12.99;12.68;12.37;11.61;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;82;13.81;11.65;10.78;9.12;8.34;6.82;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;83;15.18;15.05;13.03;12.95;11.38;9.25;0;83%
2023;Gala;CA2023;Brevis;2.2;LightGreen;84;15.64;13.72;13.09;12.34;7.14;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;85;13.48;12.83;12.83;12.48;9.85;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;86;13.94;13.82;11.57;11.35;10.64;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;87;15;14.3;13.43;8.51;7.29;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;88;15.23;14.95;13.61;12.51;11.67;8.73;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;89;15.34;14.56;12.9;11.22;9.95;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;90;14.97;14.42;14.41;10.4;9.7;9.45;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;91;15.15;14.77;14.37;13.2;12.01;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;92;14.48;13.57;13.54;12.67;8.59;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;93;14.52;13.5;13.36;11.54;8.94;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;94;12.82;12.6;12.46;12.45;10.59;5.33;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;95;13.54;13.47;11.09;10.84;7.96;0;0;80%
2023;Gala;CA2023;Brevis;2.2;LightGreen;96;12.19;11.71;11.46;10.56;9.99;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;97;14.53;14.07;12.64;10.55;10.54;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;98;13.27;12.49;11.66;6.27;4.66;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;99;14.73;12.33;12.24;12.08;10.27;0;0;100%
2023;Gala;CA2023;Brevis;2.2;LightGreen;100;13.97;13.45;12.86;12.44;10.72;9.26;0;100%
2023;Joya;CA2023;BA;NA;NA;1;11.98;10.89;10.66;10.17;9.09;0;0;40%
2023;Joya;CA2023;BA;NA;NA;2;13.79;13.13;13.06;12.79;8.74;0;0;20%
2023;Joya;CA2023;BA;NA;NA;3;14.14;14.02;13.93;12.9;12.18;0;0;60%
2023;Joya;CA2023;BA;NA;NA;4;13.7;12.94;12.55;12.32;11.81;0;0;0%
2023;Joya;CA2023;BA;NA;NA;5;13.83;12.29;11.87;11.6;11.51;0;0;0%
2023;Joya;CA2023;BA;NA;NA;6;12.63;12.37;11.89;11.47;10.14;0;0;0%
2023;Joya;CA2023;BA;NA;NA;7;12.73;12.7;12.32;12.18;11.32;0;0;0%
2023;Joya;CA2023;BA;NA;NA;8;11.72;11.7;11.5;11.42;10.43;0;0;20%
2023;Joya;CA2023;BA;NA;NA;9;12.32;11.82;10.84;10.49;8.72;0;0;40%
2023;Joya;CA2023;BA;NA;NA;10;12.51;12.02;11.95;11.21;9.51;0;0;20%
2023;Joya;CA2023;BA;NA;NA;11;11.61;11.05;10.97;10.75;10.08;0;0;40%
2023;Joya;CA2023;BA;NA;NA;12;12.69;12.22;12.18;11.98;9.7;0;0;40%
2023;Joya;CA2023;BA;NA;NA;13;12.93;12.4;11.98;11.8;11.31;0;0;0%
2023;Joya;CA2023;BA;NA;NA;14;12.62;11.28;11.09;11.04;10.54;0;0;40%
2023;Joya;CA2023;BA;NA;NA;15;11.59;11.55;11.54;11.41;10.88;0;0;40%
2023;Joya;CA2023;BA;NA;NA;16;13.09;12.14;12.05;11.54;11.44;8.75;0;67%
2023;Joya;CA2023;BA;NA;NA;17;11.98;11.74;11.25;10.78;10.72;0;0;20%
2023;Joya;CA2023;BA;NA;NA;18;11.34;8.83;8.75;8.47;0;0;0;25%
2023;Joya;CA2023;BA;NA;NA;19;12.07;11.82;11.71;11.23;8.13;0;0;60%
2023;Joya;CA2023;BA;NA;NA;20;13;12.53;12.39;11.31;9.08;0;0;20%
2023;Joya;CA2023;BA;NA;NA;21;12.35;12.16;12.15;11.82;10.55;0;0;60%
2023;Joya;CA2023;BA;NA;NA;22;13.75;12.86;12.51;12.31;11.88;0;0;40%
2023;Joya;CA2023;BA;NA;NA;23;12.15;12.08;11.2;10.67;10.11;0;0;0%
2023;Joya;CA2023;BA;NA;NA;24;13.02;11.97;11.57;11.13;11.02;0;0;0%
2023;Joya;CA2023;BA;NA;NA;25;14.09;12.99;12.25;12.23;11.61;0;0;20%
2023;Joya;CA2023;BA;NA;NA;26;12.07;11.17;10.61;10.16;10;5.77;0;17%
2023;Joya;CA2023;BA;NA;NA;27;12.47;11.24;10.96;10.79;10.63;8.65;0;17%
2023;Joya;CA2023;BA;NA;NA;28;14.32;13.7;13.46;12.99;11.41;0;0;0%
2023;Joya;CA2023;BA;NA;NA;29;13.32;12.82;12.67;11.56;11.53;9.06;0;17%
2023;Joya;CA2023;BA;NA;NA;30;11.31;9.72;9.01;8.08;7.62;0;0;20%
2023;Joya;CA2023;BA;NA;NA;31;13.17;12.36;12.27;12.12;11.66;0;0;0%
2023;Joya;CA2023;BA;NA;NA;32;14.41;13.36;12.8;12.65;12.51;0;0;0%
2023;Joya;CA2023;BA;NA;NA;33;13.52;12.97;12.77;12.54;10.05;0;0;0%
2023;Joya;CA2023;BA;NA;NA;34;13.28;12.03;11.39;11.22;8.28;0;0;20%
2023;Joya;CA2023;BA;NA;NA;35;12.51;11.74;11.38;11.1;10.52;0;0;0%
2023;Joya;CA2023;BA;NA;NA;36;12.55;11.99;11.36;11.15;10.91;0;0;0%
2023;Joya;CA2023;BA;NA;NA;37;13.04;12.88;11.85;11.7;9.24;0;0;0%
2023;Joya;CA2023;BA;NA;NA;38;14.07;13.7;12.49;12.32;12.06;0;0;0%
2023;Joya;CA2023;BA;NA;NA;39;13.04;12.48;11.37;11.13;10.36;0;0;0%
2023;Joya;CA2023;BA;NA;NA;40;11.96;10.67;10.39;9.96;9.74;0;0;0%
2023;Joya;CA2023;BA;NA;NA;41;13.99;13.94;13.09;12.42;11.77;0;0;0%
2023;Joya;CA2023;BA;NA;NA;42;14.46;13.52;12.74;12.59;0;0;0;0%
2023;Joya;CA2023;BA;NA;NA;43;12.35;11.49;11.48;9.71;0;0;0;25%
2023;Joya;CA2023;BA;NA;NA;44;9.36;8.31;8.12;6.69;5.41;0;0;20%
2023;Joya;CA2023;BA;NA;NA;45;12.32;11.61;11.52;11.04;9.5;0;0;0%
2023;Joya;CA2023;BA;NA;NA;46;12.77;12.67;12.42;11.49;10.64;0;0;0%
2023;Joya;CA2023;BA;NA;NA;47;12.39;12.27;11.68;11.39;11.19;0;0;0%
2023;Joya;CA2023;BA;NA;NA;48;12.57;12.44;12.24;12.22;11.04;0;0;0%
2023;Joya;CA2023;BA;NA;NA;49;12.67;12.6;12.19;10.98;10.75;0;0;20%
2023;Joya;CA2023;BA;NA;NA;50;12.69;12.44;11.29;11.26;11;0;0;40%
2023;Joya;CA2023;BA;NA;NA;51;12.35;12.03;11.76;11.63;11.17;9.03;0;33%
2023;Joya;CA2023;BA;NA;NA;52;11.25;11.24;11.05;10.71;9.29;0;0;60%
2023;Joya;CA2023;BA;NA;NA;53;12.19;11.69;11.64;11.58;11.36;0;0;60%
2023;Joya;CA2023;BA;NA;NA;54;12.29;11.98;11.3;10.62;10.61;8.13;0;17%
2023;Joya;CA2023;BA;NA;NA;55;10.91;10.83;10.66;10.39;9.91;0;0;60%
2023;Joya;CA2023;BA;NA;NA;56;10.29;10.09;9.84;9.7;9.17;0;0;60%
2023;Joya;CA2023;BA;NA;NA;57;10.51;10.31;10.17;9.42;9.06;0;0;40%
2023;Joya;CA2023;BA;NA;NA;58;11.81;11.09;10.74;10.71;10.6;8.58;0;33%
2023;Joya;CA2023;BA;NA;NA;59;12.68;12.06;11.72;11.64;11.52;0;0;80%
2023;Joya;CA2023;BA;NA;NA;60;13.6;12.53;12.23;11.94;9.39;8.81;0;33%
2023;Joya;CA2023;BA;NA;NA;61;12.12;10.51;10.28;9.45;9.41;8.29;0;50%
2023;Joya;CA2023;BA;NA;NA;62;11.54;11.23;10.91;10.6;10.6;9.67;0;50%
2023;Joya;CA2023;BA;NA;NA;63;12.92;11.77;11.61;10.82;10.68;0;0;0%
2023;Joya;CA2023;BA;NA;NA;64;12.99;11.75;11.47;11.23;10.08;0;0;0%
2023;Joya;CA2023;BA;NA;NA;65;10.52;10.51;10.08;8.43;8.16;0;0;0%
2023;Joya;CA2023;BA;NA;NA;66;11.73;11.36;11.34;10.68;10.58;0;0;20%
2023;Joya;CA2023;BA;NA;NA;67;13.36;13.06;12;11.29;10.55;0;0;20%
2023;Joya;CA2023;BA;NA;NA;68;12.04;11.5;11.32;10.17;10.12;0;0;60%
2023;Joya;CA2023;BA;NA;NA;69;13.54;13.07;12.54;11.84;11.71;0;0;20%
2023;Joya;CA2023;BA;NA;NA;70;14.25;14.2;13.84;13.82;11.67;0;0;20%
2023;Joya;CA2023;BA;NA;NA;71;13.21;12.22;11.75;11.48;11.4;0;0;20%
2023;Joya;CA2023;BA;NA;NA;72;13.28;12.78;12.71;12.42;11.8;0;0;0%
2023;Joya;CA2023;BA;NA;NA;73;13.04;12.58;11.8;11.79;11.32;10.05;0;17%
2023;Joya;CA2023;BA;NA;NA;74;12.63;11.26;11.07;10.82;10.62;9.77;0;67%
2023;Joya;CA2023;BA;NA;NA;75;12.18;10.75;10.26;10.06;9.97;9.97;0;50%
2023;Joya;CA2023;BA;NA;NA;76;11.26;11.08;10.95;10.84;10.19;0;0;40%
2023;Joya;CA2023;BA;NA;NA;77;13.99;12.19;11.43;11.24;0;0;0;0%
2023;Joya;CA2023;BA;NA;NA;78;13.22;11.28;10.85;10.41;10.34;0;0;40%
2023;Joya;CA2023;BA;NA;NA;79;13.7;12.97;12.59;12.38;10.79;0;0;100%
2023;Joya;CA2023;BA;NA;NA;80;13.65;12.7;12.5;12.45;0;0;0;50%
2023;Joya;CA2023;BA;NA;NA;81;13.53;12.51;11.84;11.23;10.99;0;0;20%
2023;Joya;CA2023;BA;NA;NA;82;12.86;11.87;10.91;10.41;9.37;0;0;100%
2023;Joya;CA2023;BA;NA;NA;83;11.94;11.76;11.48;10.49;8.48;0;0;80%
2023;Joya;CA2023;BA;NA;NA;84;12.8;12.04;11.78;11.68;11.48;0;0;0%
2023;Joya;CA2023;BA;NA;NA;85;13.29;12.26;12.06;11.85;11.54;0;0;40%
2023;Joya;CA2023;BA;NA;NA;86;13.33;12.44;11.92;11.01;10.78;0;0;80%
2023;Joya;CA2023;BA;NA;NA;87;11.96;11.6;11.28;10.69;9.56;0;0;60%
2023;Joya;CA2023;BA;NA;NA;88;13.42;13.08;11.79;11.7;9.81;0;0;0%
2023;Joya;CA2023;BA;NA;NA;89;11.87;11.36;10.76;10.05;9.53;9.27;0;67%
2023;Joya;CA2023;BA;NA;NA;90;11.11;10.94;10.86;10.77;8.63;0;0;40%
2023;Joya;CA2023;BA;NA;NA;91;10.55;10.39;9.9;8.89;5.32;0;0;40%
2023;Joya;CA2023;BA;NA;NA;92;12.58;11.28;11.25;10.81;7.77;0;0;60%
2023;Joya;CA2023;BA;NA;NA;93;12.95;11.8;11.5;11.44;11.19;0;0;40%
2023;Joya;CA2023;BA;NA;NA;94;13.61;12.9;12.75;12.39;11.93;10.6;0;33%
2023;Joya;CA2023;BA;NA;NA;95;11.71;11.36;11.03;10.64;10.17;0;0;60%
2023;Joya;CA2023;BA;NA;NA;96;9.9;9.25;8.94;7.74;4.35;0;0;80%
2023;Joya;CA2023;BA;NA;NA;97;12.08;10.71;8.73;7.71;0;0;0;75%
2023;Joya;CA2023;BA;NA;NA;98;11.12;10.87;10.65;9.84;9.57;0;0;40%
2023;Joya;CA2023;BA;NA;NA;99;13.56;12.48;12.34;12.3;12.13;0;0;60%
2023;Joya;CA2023;BA;NA;NA;100;14.66;13.27;12.43;12.01;11.46;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;1;18.07;17.76;16.74;16.73;14.66;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;2;18.88;17.9;17.84;17.59;13.79;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;3;18.86;18.77;18.09;16.71;16.61;13.84;0;83%
2023;Joya;CA2023;Brevis;2.2;Green;4;20.65;18.01;17.57;16.37;16.31;0;0;100%
2023;Joya;CA2023;Brevis;2.2;Green;5;18.46;18.32;17.66;17.44;16.78;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;6;19.61;19.2;18.96;18.82;18.38;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;7;19.24;18.97;18.35;17.48;16.44;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;8;18.69;18.51;17.2;16.75;15.56;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;9;17.75;17.66;17.28;17.16;13.93;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;10;19.77;18.95;18.53;16.87;10.9;0;0;80%
2023;Joya;CA2023;Brevis;2.2;Green;11;18.05;17.78;16.27;15.53;14.6;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;12;17.72;17.71;17.28;16.84;16.57;16;0;100%
2023;Joya;CA2023;Brevis;2.2;Green;13;19.13;18.84;18.76;17.65;16.51;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;14;19.44;18.89;18.57;16.11;13.09;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;15;17.94;17.4;17.25;17.03;16.69;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;16;19.52;18.53;18.25;17.68;16.64;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;17;20.79;19.76;19.42;19.33;18.23;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;18;19.91;19.3;18.08;17.93;12.53;0;0;100%
2023;Joya;CA2023;Brevis;2.2;Green;19;19.35;19.32;19.05;18.59;17.18;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;20;19.58;19.38;19.09;18.45;18.19;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;21;17.11;17.06;16.35;16.33;13.6;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;22;17.81;16.63;16.23;15.39;14.96;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;23;19.55;19.4;18.14;17.84;16.84;12.67;0;67%
2023;Joya;CA2023;Brevis;2.2;Green;24;19;18.5;18.37;18.03;15.89;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;25;20.41;19.96;18.97;18.58;18.16;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;26;20.76;18.97;18.39;17.94;15.57;0;0;100%
2023;Joya;CA2023;Brevis;2.2;Green;27;18.88;18.83;18.24;17.44;16.66;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;28;21;19.8;19.71;19.21;18.13;14.65;0;17%
2023;Joya;CA2023;Brevis;2.2;Green;29;19.7;17.79;17.01;16.58;15.97;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;30;17.83;17.51;17.27;16.97;15.46;0;0;40%
2023;Joya;CA2023;Brevis;2.2;Green;31;19.35;19.11;19.01;18.44;14.32;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;32;19.4;19.28;19.21;18.69;16.92;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;33;19.52;17.94;17.91;17.79;14.66;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;34;18.87;17.51;16.53;16.37;15.33;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;35;20.98;20.61;19.96;18.12;17.92;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;36;19.03;18.75;18.12;17.52;15.24;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;37;22.35;20.36;20.29;19.22;0;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;38;21.86;21.84;21.02;20.12;0;0;0;0%
2023;Joya;CA2023;Brevis;2.2;Green;39;18.98;17.97;17.92;17.78;15.46;0;0;20%
2023;Joya;CA2023;Brevis;2.2;Green;40;18.58;18.29;17.95;17.73;14.08;0;0;60%
2023;Joya;CA2023;Brevis;2.2;Green;41;18.61;18.56;17.97;17.78;0;0;0;25%
2023;Joya;CA2023;Brevis;2.2;Green;42;18.82;15.99;15.42;11.92;9.87;9.19;0;83%
